,almaid,ClumpName,AGAL,peak_x_icrs,peak_y_icrs,radius_au,radius_pc,major_sigma,minor_sigma,position_angle,T,Mass,avir,bound,preproto
38,13,G016.97,016.974-00.222,18:22:32.81,-14.16.04.58,2397.27350827495,0.0116223099417315,0.813649437195376,0.393137778605194,169.120574479955,12.8,0.316203261796987,0.0,non-detection,prestellar
39,1,G018.80,018.801-00.297,18:26:19.14,-12.41.17.38,4782.16189802123,0.0231845751344144,0.970780927808942,0.769278394810227,174.995428647371,13.3,6.82298446296872,0.0,non-detection,warm
40,2,G018.80,018.801-00.297,18:26:18.68,-12.41.17.78,5711.31802552867,0.027689251159438,1.06362559704069,1.00147503686757,83.4854935066231,13.3,9.99358260708026,0.199272123190948,bound,outflow
41,3,G018.80,018.801-00.297,18:26:18.35,-12.41.17.38,3748.2483051280100,0.0181720205852169,0.922154448170523,0.497518531886312,153.07816745395,13.3,3.53969199245174,0.279516702223828,bound,outflow
42,4,G018.80,018.801-00.297,18:26:19.72,-12.41.14.98,3040.99861206205,0.0147431773136279,0.635362801723313,0.475298977738088,134.398063538149,13.3,1.48955056229308,1.00160748827272,bound,outflow
43,5,G018.80,018.801-00.297,18:26:20.28,-12.40.57.58,3740.62839284328,0.018135078207972,0.77880102252147,0.586703717644225,79.4914909919241,13.3,2.30031813971278,0.0,non-detection,prestellar
44,6,G018.80,018.801-00.297,18:26:19.55,-12.41.14.98,3056.42037323421,0.0148179441216586,0.660333884520641,0.461975356906095,104.714928616308,13.3,1.24816641200024,1.52095631819948,bound,outflow
45,7,G018.80,018.801-00.297,18:26:18.77,-12.41.22.38,4502.67965984872,0.0218296070074829,1.04773570938642,0.63189741122574,-139.065580580308,13.3,2.72851801637739,0.0,non-detection,prestellar
46,8,G018.80,018.801-00.297,18:26:19.76,-12.41.04.78,5717.74825990672,0.0277204258154302,1.66228637470851,0.642244563712928,144.122595079809,13.3,2.82694666051561,0.0,non-detection,warm
47,1,G018.93,018.931-00.029,18:25:34.85,-12.26.44.18,6469.23690992189,0.0313637456026891,2.17424747274158,1.07138132750636,127.072018781772,20.7,9.02173240411589,0.305425536588922,bound,prestellar
48,2,G018.93,018.931-00.029,18:25:36.32,-12.27.05.98,9895.10800790187,0.0479728373828735,3.03070976736342,1.79822348344524,136.509714597855,20.7,8.27367095921657,2.47832240696806,unbound,warm
49,3,G018.93,018.931-00.029,18:25:34.18,-12.26.59.98,2773.95411040709,0.0134485090349539,0.798225349847453,0.536562064234095,90.3040371671192,20.7,1.04034459663563,3.66402479663804,unbound,prestellar
50,4,G018.93,018.931-00.029,18:25:34.10,-12.27.02.58,2343.57349231212,0.0113619649175857,0.71453776415549,0.427837554420268,86.8700833720599,20.7,0.663254790666153,3.31588702792566,unbound,prestellar
51,5,G018.93,018.931-00.029,18:25:35.05,-12.26.38.18,3972.4647632823100,0.0192590526496482,1.08657797407134,0.808362476020492,179.456319925113,20.7,1.49755908792245,2.27585207142856,unbound,warm
52,6,G018.93,018.931-00.029,18:25:36.28,-12.26.44.78,2283.73003840415,0.0110718356657914,0.925722004082053,0.313585430879122,151.708667740954,20.7,0.496267283572814,6.24529291848517,unbound,warm
53,7,G018.93,018.931-00.029,18:25:35.24,-12.26.42.38,3353.85440041671,0.0162599449777144,1.25401300491212,0.499267509552873,131.205457368842,20.7,1.11962905720027,2.81067055659089,unbound,prestellar
54,8,G018.93,018.931-00.029,18:25:35.83,-12.26.46.58,5854.95699536586,0.0283856325366135,1.96384221367363,0.971600575608012,78.7450445014896,20.7,2.57900571292879,2.52667298045759,unbound,warm
55,9,G018.93,018.931-00.029,18:25:36.46,-12.26.42.18,1649.06907222655,0.0079949124731004,0.484104224464297,0.312669670852881,76.8317929672122,20.7,0.280918299985166,8.02327210901579,unbound,warm
56,10,G018.93,018.931-00.029,18:25:36.46,-12.26.39.18,2941.69695817829,0.0142617493100314,0.876064456219586,0.549802534962113,145.171979238066,20.7,0.639899209501981,4.00561012509595,unbound,warm
57,11,G018.93,018.931-00.029,18:25:35.90,-12.27.13.58,3702.28400237822,0.0179491793570593,1.31616627026521,0.579663079306082,171.350003679254,20.7,0.430642251454749,18.1969241323828,unbound,warm
58,12,G018.93,018.931-00.029,18:25:36.57,-12.26.53.38,3082.08385962755,0.0149423642147432,1.14412466849285,0.462128218538005,146.641644667042,20.7,0.453350764499339,0.0,non-detection,prestellar
59,13,G018.93,018.931-00.029,18:25:36.09,-12.26.56.38,3199.95301782721,0.0155138100195038,0.895162398058664,0.636696274151587,-151.133414466531,20.7,0.434823967135518,22.9329748279549,unbound,prestellar
60,14,G018.93,018.931-00.029,18:25:36.02,-12.26.52.78,4366.55937515708,0.0211696772445326,1.39282294905893,0.761955768869811,137.898513560634,20.7,0.654780720030127,6.13218376264459,unbound,prestellar
61,15,G018.93,018.931-00.029,18:25:35.18,-12.26.57.18,1984.22230608219,0.0096197812035136,0.643336918658707,0.340634879693141,103.837988881943,20.7,0.161641603509769,4.18042307295563,unbound,prestellar
62,1,G022.25,022.253+00.032,18:31:40.14,-09.28.46.78,2788.18718682422,0.0135175129366669,0.521009193410137,0.398055580852586,154.013851247544,13.8,4.40765503092908,0.0,non-detection,outflow
63,2,G022.25,022.253+00.032,18:31:40.18,-09.28.44.58,2631.44602540128,0.0127576103421585,0.469772965836614,0.393229564240196,148.341827456977,13.8,3.0220411930396,0.725688845002597,bound,warm
64,3,G022.25,022.253+00.032,18:31:40.85,-09.28.39.98,6326.35460315499,0.0306710326315983,1.25926206196646,0.847883517293374,-164.630015719256,13.8,6.21219605784062,0.0,non-detection,prestellar
65,4,G022.25,022.253+00.032,18:31:40.18,-09.28.35.18,4439.0016593659,0.0215208873492852,0.844726971163072,0.622299573866857,49.5523685983754,13.8,2.40038360066075,0.0,non-detection,outflow
66,5,G022.25,022.253+00.032,18:31:39.62,-09.28.35.98,7984.04968126285,0.0387077651613446,1.4304226326823,1.18885075555491,176.888137198697,13.8,3.79828095650677,0.0,non-detection,warm
67,6,G022.25,022.253+00.032,18:31:40.04,-09.28.23.98,3800.388243392,0.0184248021392428,0.812803569165003,0.474040644167578,179.923180031904,13.8,1.51713027337359,0.0,non-detection,warm
68,7,G022.25,022.253+00.032,18:31:40.16,-09.28.41.18,5668.72281432046,0.0274827437480031,1.11173687644282,0.771105288329502,95.7955594052709,13.8,2.83662535722958,0.0,non-detection,prestellar
69,8,G022.25,022.253+00.032,18:31:40.22,-09.28.21.58,5689.11210730216,0.0275815938298599,1.6102004949125,0.536233914456656,-156.17659499439,13.8,2.03105203670587,0.0,non-detection,prestellar
70,9,G022.25,022.253+00.032,18:31:39.97,-09.28.40.78,2240.69714145044,0.010863206293982,0.620662064752414,0.215802448628973,158.096184377699,13.8,0.454793513403371,0.0,non-detection,prestellar
71,10,G022.25,022.253+00.032,18:31:39.84,-09.28.38.98,2028.16006132961,0.0098327974521255,0.430051846729126,0.255169572155507,177.812488765745,13.8,0.323367331256385,0.0,non-detection,warm
72,11,G022.25,022.253+00.032,18:31:40.54,-09.28.43.78,3572.40090295087,0.0173194883215864,0.860341138628247,0.395726323997765,140.205587319404,13.8,0.761398799277722,0.0,non-detection,prestellar
73,12,G022.25,022.253+00.032,18:31:40.03,-09.28.38.38,2768.30411445324,0.0134211170815875,0.713533847223541,0.286522193333261,-159.656352648158,13.8,0.462119985332153,0.0,non-detection,prestellar
74,13,G022.25,022.253+00.032,18:31:38.54,-09.28.48.78,3517.81059333112,0.0170548270319898,0.742252218757597,0.444773240250509,-136.038656788866,13.8,0.643542431493256,0.0,non-detection,prestellar
75,14,G022.25,022.253+00.032,18:31:39.57,-09.28.31.98,3179.38222863188,0.0154140800191726,0.875801470744887,0.307910900881622,-135.049080221135,13.8,0.425769358025024,0.0,non-detection,prestellar
76,15,G022.25,022.253+00.032,18:31:39.61,-09.28.39.18,2972.71710680755,0.0144121392344866,0.580047054451737,0.406433211319563,-171.13171777734,13.8,0.450120257023352,0.0,non-detection,prestellar
77,16,G022.25,022.253+00.032,18:31:40.18,-09.28.51.78,2765.21455744736,0.0134061384865373,0.588702955145211,0.346502763806068,130.638153283692,13.8,0.3304957944595,0.0,non-detection,prestellar
78,1,G022.69,022.692-00.452,18:34:13.72,-09.18.36.68,4239.05611714809,0.0205515240058446,0.915729786173067,0.589563743604332,144.779915452764,18.0,10.0397602425223,0.588635528714014,bound,outflow
79,2,G022.69,022.692-00.452,18:34:13.42,-09.18.51.48,9415.40537817045,0.0456471734052934,2.29431026447034,1.16087557935606,81.5712422812772,18.0,11.3804254056462,0.370230382827199,bound,warm
80,3,G022.69,022.692-00.452,18:34:14.60,-09.18.45.08,10855.6379988518,0.0526296181901589,2.92278202364217,1.21136230298434,169.746655385536,18.0,9.84367315189302,0.912536580971438,bound,warm
81,4,G022.69,022.692-00.452,18:34:14.05,-09.18.33.88,3702.28811126447,0.017949199277502,0.922572897993202,0.44637463643381,139.483337086897,18.0,2.35055054474033,0.486277961500724,bound,prestellar
82,5,G022.69,022.692-00.452,18:34:13.52,-09.18.40.08,2143.93330994742,0.0103940820004896,0.573519728863082,0.240787511681374,134.542825546826,18.0,0.712563996772283,4.62161101595442,unbound,warm
83,6,G022.69,022.692-00.452,18:34:12.48,-09.19.02.88,4954.4062568326,0.0240196393508713,0.930497798587249,0.792551802317865,-177.507987436525,18.0,1.80021929673433,0.0,non-detection,prestellar
84,7,G022.69,022.692-00.452,18:34:13.83,-09.18.44.88,2864.35756757865,0.0138867973635176,0.612608953144719,0.402374917208862,139.59924720449,18.0,0.568577747086346,0.0,non-detection,prestellar
85,8,G022.69,022.692-00.452,18:34:14.84,-09.18.28.88,2972.56789042044,0.0144114158130274,0.66775855968355,0.397561094664232,151.075404649257,18.0,0.521182497644338,2.25181894023749,unbound,prestellar
86,9,G022.69,022.692-00.452,18:34:14.36,-09.18.34.28,6280.10210545487,0.0304467941948932,1.71893973855259,0.689338500072734,-174.75766036211,18.0,1.66877326844099,0.0,non-detection,warm
87,10,G022.69,022.692-00.452,18:34:13.45,-09.18.59.68,4014.58962296006,0.0194632797325141,0.830068969504574,0.583348268924354,123.604745029909,18.0,0.898213939650454,0.0,non-detection,prestellar
88,11,G022.69,022.692-00.452,18:34:14.38,-09.18.37.48,3402.74163006004,0.0164969569553407,0.968185225683266,0.359301702190834,-143.218482234704,18.0,0.475693193085682,0.0,non-detection,prestellar
89,12,G022.69,022.692-00.452,18:34:14.72,-09.18.39.68,2936.076634456,0.0142345012117031,0.628776571372601,0.411906077235076,-175.248995881635,18.0,0.27716739995208,0.0,non-detection,prestellar
90,1,G024.01,024.010+00.489,18:33:18.27,-07.42.25.98,3831.76646884083,0.0185769280691081,0.7474558336355,0.436128788736824,150.383484314965,12.7,38.398307644404,0.140689561534229,bound,outflow
91,2,G024.01,024.010+00.489,18:33:18.50,-07.42.25.58,2649.3976692683,0.0128446423676099,0.473514019632431,0.329127130641305,172.957784695933,12.7,12.6270577932013,0.578476758624324,bound,outflow
92,3,G024.01,024.010+00.489,18:33:18.45,-07.42.29.18,4163.4960965993,0.0201851986887749,0.815378022874277,0.472019073127089,121.435860348461,12.7,6.21217378531806,0.324997206599984,bound,outflow
93,4,G024.01,024.010+00.489,18:33:17.44,-07.42.45.98,5234.42972897836,0.0253772314541519,0.917302050439007,0.663175707176359,123.03402803282,12.7,4.77345551481605,0.0,non-detection,warm
94,5,G024.01,024.010+00.489,18:33:18.81,-07.42.25.38,3117.65753408234,0.0151148302553734,0.626915898239995,0.344230824556229,146.537386408643,12.7,2.10386082427968,0.0,non-detection,warm
95,6,G024.01,024.010+00.489,18:33:18.42,-07.42.31.98,2633.97497874656,0.0127698710539653,0.441360737810771,0.349005136653463,47.833642542273,12.7,1.56824321848656,0.0,non-detection,warm
96,7,G024.01,024.010+00.489,18:33:19.04,-07.42.28.58,6503.30770106325,0.0315289254594047,1.33547276544336,0.703130271496942,74.1969841766649,12.7,7.24074622250686,0.0,non-detection,warm
97,8,G024.01,024.010+00.489,18:33:18.44,-07.42.19.38,2936.65041450949,0.0142372829759019,0.636078975509194,0.301020231323703,110.688617271785,12.7,1.68086238163307,0.485603759443466,bound,warm
98,9,G024.01,024.010+00.489,18:33:18.06,-07.42.30.18,3561.97362493771,0.0172689354512113,0.694100035195927,0.405846269179471,101.74145515977,12.7,1.81490061892687,0.0,non-detection,outflow
99,10,G024.01,024.010+00.489,18:33:18.46,-07.42.35.58,3654.18006238359,0.0177159648748126,0.667010605849011,0.444477082743837,131.468796107456,12.7,1.96785141026654,0.0,non-detection,warm
100,11,G024.01,024.010+00.489,18:33:17.00,-07.42.34.98,3317.36122849347,0.0160830210875597,0.707204695023225,0.345495678536569,-169.907577386751,12.7,1.40018390118725,0.0,non-detection,prestellar
101,12,G024.01,024.010+00.489,18:33:17.74,-07.42.45.58,3157.30007812897,0.0153070227324513,0.642311132371209,0.344578754779787,161.81640363789,12.7,1.30824178969753,0.0,non-detection,prestellar
102,13,G024.01,024.010+00.489,18:33:18.07,-07.42.12.18,6235.68260129934,0.0302314423616662,1.2756435465974,0.676769677520898,-143.788313028376,12.7,3.35754135161084,0.0,non-detection,prestellar
103,14,G024.01,024.010+00.489,18:33:18.06,-07.42.13.98,7840.50030307957,0.0380118181367644,1.85533514472496,0.735643507307689,-168.5821003332,12.7,4.09915161631673,0.0,non-detection,prestellar
104,15,G024.01,024.010+00.489,18:33:18.27,-07.42.41.58,6925.35382460761,0.0335750628069402,1.71249398375352,0.621809145246473,135.155618775016,12.7,4.02489597854061,0.0,non-detection,prestellar
105,16,G024.01,024.010+00.489,18:33:18.89,-07.42.16.78,5397.3512407987,0.0261670972329274,0.947625218829817,0.682538224642253,118.027524159023,12.7,2.18705211804419,0.0,non-detection,prestellar
106,1,G024.52,024.524-00.139,18:36:30.98,-07.32.25.48,1843.53481641985,0.008937709006021,0.341935073689434,0.237020328412598,162.233352117659,13.1,6.12348127218723,0.821896003601627,bound,outflow
107,2,G024.52,024.524-00.139,18:36:30.92,-07.32.26.88,1791.60264871406,0.0086859347520866,0.340650049615842,0.224699182928441,135.001215321054,13.1,5.44419527419133,0.931155688886623,bound,outflow
108,3,G024.52,024.524-00.139,18:36:30.90,-07.32.23.48,2126.68727489347,0.0103104708630991,0.371492630344367,0.290324455582195,105.506375778813,13.1,4.28432972064651,0.52409607332293,bound,warm
109,4,G024.52,024.524-00.139,18:36:31.97,-07.32.07.08,5900.03274758388,0.0286041659502295,0.947655398705092,0.875961384405458,164.622321216978,13.1,13.0556891425911,0.575812698728787,bound,warm
110,5,G024.52,024.524-00.139,18:36:31.16,-07.32.28.08,2580.8139314994,0.01251213902389,0.481538766842622,0.329844077582106,170.111507207964,13.1,2.85975613079346,0.394892528771235,bound,warm
111,6,G024.52,024.524-00.139,18:36:31.25,-07.32.17.28,3999.75678141194,0.0193913680873915,0.722581658816073,0.527967015615102,142.181038125034,13.1,4.46061150784186,0.650647381558303,bound,outflow
112,7,G024.52,024.524-00.139,18:36:31.35,-07.32.31.48,4003.48368234754,0.0194094366130087,0.747148344203173,0.511559135983449,52.5688470496188,13.1,3.80381549611318,1.13837572082995,bound,warm
113,8,G024.52,024.524-00.139,18:36:31.04,-07.32.20.28,2162.39202737845,0.0104835723879526,0.382237184717538,0.29171750285884,131.929620629232,13.1,1.21818485313589,0.975549897524114,bound,warm
114,9,G024.52,024.524-00.139,18:36:30.53,-07.32.39.28,4089.39152516124,0.0198259295881156,0.792357077652791,0.50329544712609,154.122293045632,13.1,2.89667506184882,0.966112998893444,bound,warm
115,10,G024.52,024.524-00.139,18:36:30.52,-07.32.49.48,5282.93642773121,0.0256123985659603,0.971127882318714,0.685331831467371,58.2215633264558,13.1,2.91182869164679,0.0,non-detection,outflow
116,11,G024.52,024.524-00.139,18:36:31.54,-07.32.19.28,2535.11271401585,0.0122905732690961,0.486794533343492,0.31482949461702,129.53599904205,13.1,0.997023608195263,0.0,non-detection,warm
117,12,G024.52,024.524-00.139,18:36:31.88,-07.32.10.48,4341.9432861491,0.0210503350772678,1.07436236862443,0.418450472862827,149.956975813945,13.1,2.15075790348687,0.0,non-detection,warm
118,13,G024.52,024.524-00.139,18:36:31.41,-07.32.19.48,2066.66577376185,0.0100194784140057,0.350207947799905,0.290831239600818,-167.127704980427,13.1,0.591734054869695,0.0,non-detection,prestellar
119,14,G024.52,024.524-00.139,18:36:30.48,-07.32.44.88,3607.12581945106,0.0174878394675332,0.934009685068864,0.332198571584652,74.9038763817507,13.1,1.20966721405191,0.0,non-detection,prestellar
120,15,G024.52,024.524-00.139,18:36:31.58,-07.32.14.68,3518.39026244356,0.0170576373471521,0.74918292260484,0.394027659471321,121.583590120668,13.1,1.29902738010585,1.87638702824168,bound,prestellar
121,16,G024.52,024.524-00.139,18:36:30.79,-07.32.38.08,2078.91356731126,0.0100788573927673,0.423809143076514,0.243180699496379,142.445731643086,13.1,0.537961196775219,0.0,non-detection,warm
122,17,G024.52,024.524-00.139,18:36:30.80,-07.32.36.28,2039.1435386639,0.0098860468529037,0.340917044228074,0.290852927042668,-179.229522945555,13.1,0.528383439647419,0.0,non-detection,prestellar
123,18,G024.52,024.524-00.139,18:36:30.03,-07.32.01.88,3133.72979736076,0.0151927507866111,0.555443024855839,0.421609254257355,74.8478333238222,13.1,1.00989935845286,0.0,non-detection,prestellar
124,19,G024.52,024.524-00.139,18:36:31.65,-07.32.16.88,2908.20008563955,0.0140993518892198,0.681938468506227,0.295753527979331,117.337028550628,13.1,0.725998033898826,3.8608143213286,unbound,prestellar
125,20,G024.52,024.524-00.139,18:36:30.60,-07.32.23.08,5169.77853599423,0.0250637936255643,0.971300721894119,0.656170535037251,73.2019884443482,13.1,1.73665337581088,0.0,non-detection,warm
126,21,G024.52,024.524-00.139,18:36:31.49,-07.32.23.48,5607.15522434718,0.0271842556486832,1.32340390234906,0.56652529426019,157.436747894872,13.1,2.22089794377419,0.0,non-detection,prestellar
127,22,G024.52,024.524-00.139,18:36:30.76,-07.32.10.28,5679.34383916472,0.0275342359295221,1.09363437223102,0.703316379524225,94.7864193030453,13.1,1.31325846113519,1.14367566579499,bound,warm
128,23,G024.52,024.524-00.139,18:36:30.33,-07.32.20.48,3739.83795787024,0.0181312460710824,0.715512978924704,0.466138111677272,-144.747895901196,13.1,0.586969495560513,0.0,non-detection,prestellar
129,1,G025.16,025.163-00.304,18:38:17.21,-07.02.50.98,5465.52356282493,0.0264976059768406,1.69462264885048,0.72084832171297,-170.080385675926,12.9,19.0278491534833,0.620352466292474,bound,outflow
130,2,G025.16,025.163-00.304,18:38:18.66,-07.03.08.38,5844.48457875125,0.0283348608281231,2.12501701059631,0.657329887795145,-176.880996430616,12.9,15.3579775945036,0.404073077163061,bound,outflow
131,3,G025.16,025.163-00.304,18:38:18.87,-07.02.44.78,2413.04395276008,0.0116987672141672,0.598942800644915,0.397556146406715,-175.009361546261,12.9,2.19746169543272,0.0,non-detection,outflow
132,4,G025.16,025.163-00.304,18:38:17.33,-07.02.53.98,1870.04920845982,0.0090662544060938,0.39494235154665,0.362097659755551,103.692323139383,12.9,1.3100864637967,0.728198488274346,bound,outflow
133,5,G025.16,025.163-00.304,18:38:18.95,-07.02.46.38,1744.5723499312,0.0084579254293206,0.402210336721058,0.309441172882469,174.193644229031,12.9,1.05130586089695,0.998482695262324,bound,warm
134,6,G025.16,025.163-00.304,18:38:17.42,-07.02.50.18,1470.23839481156,0.0071279168829717,0.434446837256587,0.203466182303863,-178.746804321689,12.9,0.667246717427554,1.21554034877553,bound,prestellar
135,7,G025.16,025.163-00.304,18:38:16.01,-07.02.54.38,3673.59609266224,0.0178100964459319,0.960590162897778,0.574510579186227,165.673979239788,12.9,2.78559903134122,0.999853432551403,bound,prestellar
136,8,G025.16,025.163-00.304,18:38:18.36,-07.02.50.98,3805.42625309887,0.0184492270995573,0.909663723272286,0.650997169859389,96.4738594181151,12.9,2.79484602998751,1.3381710349039,bound,outflow
137,9,G025.16,025.163-00.304,18:38:18.34,-07.02.46.98,2145.98372009417,0.0104040226693999,0.565592893751745,0.3329678163725,-173.704833813452,12.9,0.958199677631424,0.0,non-detection,warm
138,10,G025.16,025.163-00.304,18:38:18.28,-07.02.44.78,1960.47907927451,0.0095046707916131,0.476118083062598,0.330113362496392,178.864277461459,12.9,0.708073093667656,1.10955741581297,bound,warm
139,11,G025.16,025.163-00.304,18:38:15.66,-07.02.57.58,3378.40410834725,0.0163789653204341,1.09469817230174,0.426365598663507,132.49155875835,12.9,1.64697636091812,0.930187310120819,bound,prestellar
140,12,G025.16,025.163-00.304,18:38:16.28,-07.02.53.38,2377.07299342727,0.0115243750820954,0.74541951985766,0.309982824346874,166.676072705903,12.9,0.957957970912987,1.47691227059585,bound,prestellar
141,13,G025.16,025.163-00.304,18:38:18.30,-07.02.48.78,1876.76869324221,0.0090988313876189,0.545176375426167,0.264203051220727,-158.760023453043,12.9,0.6365388916869,2.64523185686401,unbound,prestellar
142,14,G025.16,025.163-00.304,18:38:17.80,-07.02.50.18,2478.89233427147,0.0120180091765236,0.8009056337173,0.313752602307213,167.674927568916,12.9,0.956725489815813,0.845492034872949,bound,warm
143,15,G025.16,025.163-00.304,18:38:17.91,-07.02.47.38,3026.81511207712,0.0146744137652408,0.892514777454699,0.41976838649395,-136.170059349714,12.9,1.42306881881732,0.589311517896034,bound,prestellar
144,16,G025.16,025.163-00.304,18:38:17.93,-07.03.05.98,4287.15423725015,0.0207847102724559,1.0981791885201,0.684413178761809,-175.623707980962,12.9,1.53548536038347,0.781075438488722,bound,prestellar
145,17,G025.16,025.163-00.304,18:38:17.24,-07.02.59.98,2783.5598501758,0.0134950789755244,0.610711370168614,0.518822112644412,105.726613181939,12.9,0.743753889222816,1.60362644020675,bound,warm
146,18,G025.16,025.163-00.304,18:38:17.48,-07.03.03.18,2683.14969185999,0.0130082767907856,0.794338890983187,0.370627239541759,-155.618619459921,12.9,0.431054920613586,0.0,non-detection,prestellar
147,1,G028.27,028.273-00.167,18:43:32.36,-04.13.33.98,4094.57783353411,0.0198510735206518,0.785901767021572,0.615548000805621,56.5684543801975,10.9,5.61008060104856,0.273838952184891,bound,warm
148,2,G028.27,028.273-00.167,18:43:30.78,-04.13.20.18,3876.64110945468,0.0187944864661528,0.733248634305963,0.591387116877475,-179.961969608467,10.9,5.33545161997485,0.55615735211027,bound,prestellar
149,3,G028.27,028.273-00.167,18:43:31.30,-04.13.15.58,3076.87319000047,0.0149171021755137,0.648630446001331,0.421147079661437,162.057415436712,10.9,2.99222117238778,0.485772401585614,bound,prestellar
150,4,G028.27,028.273-00.167,18:43:31.10,-04.13.19.98,3383.67764801898,0.0164045321622414,0.642095201349148,0.514506030105994,157.438215282667,10.9,3.8895959769638100,0.59502636157497,bound,prestellar
151,5,G028.27,028.273-00.167,18:43:31.42,-04.13.20.18,5496.1302760877,0.0266459915100765,1.07554368101277,0.810397163057199,-141.655424485459,10.9,7.11761257947429,0.672740835779366,bound,warm
152,6,G028.27,028.273-00.167,18:43:30.63,-04.13.33.38,7591.64569319248,0.03680533694196,1.38687926736146,1.19907164929081,152.74511322444,10.9,8.44519452038518,0.269494115189629,bound,outflow
153,7,G028.27,028.273-00.167,18:43:31.19,-04.13.17.58,2026.19142180367,0.009823253218372,0.499961003534663,0.236939104102512,108.739474109805,10.9,1.20151318812576,0.496874396975892,bound,prestellar
154,8,G028.27,028.273-00.167,18:43:30.51,-04.12.51.78,2739.21738207661,0.0132801006236379,0.648181688486565,0.334016690269817,-167.306081939465,10.9,1.70275696095018,0.0,non-detection,warm
155,9,G028.27,028.273-00.167,18:43:31.73,-04.13.19.38,3197.27747503908,0.015500838622023,0.628819624679904,0.469079547420801,101.079475967071,10.9,1.42825514271688,2.7434174637514,unbound,warm
156,10,G028.27,028.273-00.167,18:43:30.50,-04.12.56.78,2807.06492890013,0.0136090348129355,0.671288648623344,0.338694029836882,49.7617176866742,10.9,1.43303530234862,0.492387217433765,bound,prestellar
157,11,G028.27,028.273-00.167,18:43:31.70,-04.13.22.38,4257.13613600395,0.020639178410805,1.1063645694345,0.4726598859459,172.159454799065,10.9,3.03587527957141,1.48043327735891,bound,prestellar
158,12,G028.27,028.273-00.167,18:43:29.98,-04.12.57.98,4435.68359283638,0.0215048009088018,1.078926833934,0.526188136992719,173.88012045838,10.9,2.78202398358131,0.749572128408766,bound,prestellar
159,13,G028.27,028.273-00.167,18:43:31.02,-04.13.35.98,6320.60164090604,0.0306431414835463,1.31271483402673,0.878129110651767,-164.203001836567,10.9,4.49758965348774,0.754203701935838,bound,prestellar
160,14,G028.27,028.273-00.167,18:43:31.62,-04.13.17.38,3222.5428374214,0.0156233285554344,0.775867756324861,0.386208317780257,-150.818027511338,10.9,1.83248852225247,2.87808409940527,unbound,prestellar
161,15,G028.27,028.273-00.167,18:43:30.74,-04.13.02.18,6505.60276076956,0.0315400522228505,1.60693507122255,0.75995640843297,103.682695052358,10.9,4.18369360463475,1.81777763255142,bound,prestellar
162,16,G028.27,028.273-00.167,18:43:30.91,-04.13.00.98,2219.59886714588,0.0107609189736755,0.497243852902945,0.285885082481126,124.226845431646,10.9,0.692525056848951,1.36975176574225,bound,prestellar
163,17,G028.27,028.273-00.167,18:43:32.28,-04.13.36.18,2227.51851971926,0.0107993145328476,0.488048320078805,0.293353823521143,61.7539791624996,10.9,0.669439028262255,0.0,non-detection,warm
164,18,G028.27,028.273-00.167,18:43:30.35,-04.12.59.78,2309.28014424618,0.0111957060744515,0.440024207450093,0.349694338988002,-161.772615832485,10.9,0.681987124128965,0.0,non-detection,prestellar
165,19,G028.27,028.273-00.167,18:43:30.37,-04.13.01.38,4781.76959665935,0.0231826732037408,1.31753883054605,0.500755580110252,-149.903241366425,10.9,1.44048085170364,0.0,non-detection,prestellar
166,1,G028.56,028.564-00.236,18:44:18.02,-03.59.22.98,4867.47787928465,0.0235981986837523,0.924797249216055,0.657902658869573,-165.283023528463,12.7,81.1032035405547,0.0649417399137579,bound,outflow
167,2,G028.56,028.564-00.236,18:44:18.94,-03.59.48.78,4316.77476512373,0.0209283146440039,0.700282054856508,0.683354374391739,127.523212332604,12.7,25.693731707289,0.201257527241265,bound,outflow
168,3,G028.56,028.564-00.236,18:44:18.22,-04.00.01.58,5989.76141394712,0.0290391828006356,1.17241106237761,0.785849421501401,-154.607024828805,12.7,27.0788177746538,0.0998005942678802,bound,outflow
169,4,G028.56,028.564-00.236,18:44:17.80,-03.59.35.38,6553.88176210439,0.0317741154264248,1.30843996158162,0.843031111644609,90.1007261762765,12.7,26.8861695615964,0.40584757803028,bound,outflow
170,5,G028.56,028.564-00.236,18:44:18.07,-03.59.35.18,4248.11937725022,0.0205954639307743,0.85297162748024,0.543324185122549,72.0257167743954,12.7,10.3446602866189,1.0472067380808,bound,warm
171,6,G028.56,028.564-00.236,18:44:19.64,-03.59.31.98,3571.32963691149,0.0173142946772664,0.654562320232188,0.500390518342959,169.727701986346,12.7,8.9863315993415,0.188953634774841,bound,outflow
172,7,G028.56,028.564-00.236,18:44:18.02,-03.59.18.58,4098.70369393789,0.0198710762563528,1.01886439259241,0.423425354153798,-146.234039627695,12.7,11.4989113580194,0.157881769102409,bound,warm
173,8,G028.56,028.564-00.236,18:44:17.32,-03.59.22.58,4546.53442306739,0.0220422208993852,0.868347566717868,0.611318548693158,150.434945087125,12.7,10.3785165634643,0.259151259683556,bound,outflow
174,9,G028.56,028.564-00.236,18:44:17.90,-03.59.45.58,7984.77665076081,0.0387112896089282,2.45806363123021,0.666089552545727,-150.564962166931,12.7,28.3647587520841,0.238018519583943,bound,outflow
175,10,G028.56,028.564-00.236,18:44:18.55,-03.59.50.58,3710.41838653135,0.0179886159643077,0.781866356044122,0.452182175468952,-154.131701122129,12.7,6.9609936387334,0.0,non-detection,warm
