ID,Mcore,err_Mcore,Tcore,Size
I16484-4603_29,0.30,0.15,30.0,2325
I16484-4603_30,0.10,0.05,30.0,677
I16484-4603_31,0.26,0.13,30.0,1099
I16484-4603_32,0.11,0.06,30.0,477
I16484-4603_33,0.15,0.07,30.0,926
I16484-4603_34,0.12,0.06,30.0,369
I16487-4423_1,1.38,0.69,30.0,428
I16487-4423_2,1.00,0.50,30.0,517
I16487-4423_3,2.56,1.28,20.0,409
I16487-4423_4,1.01,0.51,30.0,483
I16487-4423_5,0.75,0.37,30.0,417
I16487-4423_6,1.54,0.77,30.0,1533
I16487-4423_7,1.09,0.54,30.0,1649
I16487-4423_8,0.14,0.07,20.0,409
I16487-4423_9,0.18,0.09,30.0,409
I16487-4423_10,0.30,0.15,30.0,1003
I16487-4423_11,0.68,0.34,30.0,2395
I16487-4423_12,0.27,0.13,30.0,1111
I16487-4423_13,0.40,0.20,30.0,1458
I16487-4423_14,0.36,0.18,20.0,954
I16487-4423_15,0.07,0.04,20.0,409
I16487-4423_16,0.32,0.16,30.0,1234
I16487-4423_17,0.43,0.21,30.0,1909
I16487-4423_18,0.08,0.04,30.0,532
I16487-4423_19,0.15,0.07,30.0,653
I16487-4423_20,0.07,0.03,30.0,641
I16487-4423_21,0.18,0.09,30.0,1069
I16487-4423_22,0.15,0.08,30.0,728
I16487-4423_23,0.14,0.07,30.0,2909
I16487-4423_24,0.17,0.09,20.0,2117
I16487-4423_25,0.20,0.10,30.0,834
I16487-4423_26,0.06,0.03,30.0,1813
I16487-4423_27,0.05,0.03,30.0,1083
I16489-4431_1,6.14,3.07,30.0,456
I16489-4431_2,1.05,0.52,30.0,377
I16489-4431_3,1.36,0.68,30.0,387
I16489-4431_4,0.78,0.39,30.0,695
I16489-4431_5,0.27,0.14,30.0,377
I16489-4431_6,1.14,0.57,30.0,1325
I16489-4431_7,0.86,0.43,30.0,2255
I16489-4431_8,0.05,0.03,100.0,562
I16489-4431_9,0.27,0.14,30.0,3142
I16489-4431_10,0.10,0.05,30.0,442
I16489-4431_11,0.11,0.05,20.0,377
I16489-4431_12,0.11,0.05,30.0,490
I16489-4431_13,0.10,0.05,30.0,377
I16524-4300_1,2.25,1.12,30.0,397
I16524-4300_2,1.25,0.63,30.0,392
I16524-4300_3,0.48,0.24,100.0,392
I16524-4300_4,0.22,0.11,30.0,392
I16524-4300_5,2.03,1.01,30.0,1292
I16524-4300_6,1.21,0.61,30.0,1389
I16524-4300_7,0.27,0.14,30.0,392
I16524-4300_8,0.37,0.19,30.0,493
I16524-4300_9,0.63,0.32,30.0,1667
I16524-4300_10,0.20,0.10,30.0,392
I16524-4300_11,0.35,0.18,30.0,830
I16524-4300_12,0.16,0.08,20.0,392
I16524-4300_13,0.10,0.05,20.0,392
I16524-4300_14,0.23,0.11,30.0,1808
I16524-4300_15,0.23,0.11,30.0,1573
I16524-4300_16,0.05,0.02,30.0,392
I16524-4300_17,0.15,0.08,30.0,769
I16524-4300_18,0.09,0.05,30.0,1037
I16547-4247_1,4.53,2.27,100.0,626
I16547-4247_2,2.12,1.06,100.0,1208
I16547-4247_3,0.84,0.42,30.0,709
I16547-4247_4,1.87,0.93,100.0,1494
I16547-4247_5,2.04,1.02,30.0,1307
I16547-4247_6,1.12,0.56,100.0,1701
I16547-4247_7,0.65,0.32,100.0,1009
I16547-4247_8,0.18,0.09,30.0,340
I16547-4247_9,0.99,0.49,30.0,1728
I16547-4247_10,0.82,0.41,30.0,1408
I16547-4247_11,0.80,0.40,30.0,1070
I16547-4247_12,0.28,0.14,100.0,945
I16547-4247_13,0.38,0.19,30.0,1094
I16547-4247_14,0.35,0.17,30.0,1053
I16547-4247_15,1.07,0.53,30.0,3277
I16547-4247_16,0.85,0.43,30.0,861
I16547-4247_17,0.88,0.44,30.0,2674
I16547-4247_18,0.78,0.39,30.0,2066
I16547-4247_19,0.48,0.24,30.0,1232
I16547-4247_20,0.15,0.07,30.0,519
I16547-4247_21,0.23,0.11,30.0,386
I16547-4247_22,0.27,0.13,30.0,756
I16547-4247_23,0.51,0.25,30.0,847
I16547-4247_24,0.18,0.09,30.0,805
I16547-4247_25,0.06,0.03,100.0,551
I16547-4247_26,0.45,0.22,30.0,2114
I16547-4247_27,0.64,0.32,30.0,3849
I16547-4247_28,0.45,0.23,30.0,1069
I16547-4247_29,0.25,0.13,30.0,521
I16547-4247_30,0.47,0.24,30.0,1304
I16547-4247_31,0.26,0.13,30.0,617
I16547-4247_32,0.48,0.24,30.0,950
I16547-4247_33,0.26,0.13,30.0,530
I16547-4247_34,0.13,0.07,30.0,638
I16547-4247_35,0.24,0.12,30.0,1247
I16547-4247_36,0.16,0.08,30.0,546
I16547-4247_37,0.09,0.05,30.0,350
I16547-4247_38,0.15,0.07,100.0,421
I16547-4247_39,0.12,0.06,30.0,476
I16547-4247_40,0.12,0.06,30.0,702
I16547-4247_41,0.40,0.20,30.0,488
I16547-4247_42,0.12,0.06,30.0,3007
I16562-3959_1,1.22,0.61,100.0,209
I16562-3959_2,0.91,0.45,30.0,306
I16562-3959_3,0.45,0.23,100.0,412
I16562-3959_4,0.18,0.09,100.0,476
I16562-3959_5,0.34,0.17,30.0,209
I16562-3959_6,0.16,0.08,100.0,439
I16562-3959_7,0.56,0.28,100.0,1211
I16562-3959_8,0.07,0.03,100.0,209
I16562-3959_9,0.23,0.12,30.0,209
I16562-3959_10,0.15,0.07,100.0,623
I16562-3959_11,0.62,0.31,30.0,1087
I16562-3959_12,0.38,0.19,30.0,725
I16562-3959_13,0.53,0.27,30.0,550
I16562-3959_14,0.10,0.05,30.0,209
I16562-3959_15,0.29,0.14,30.0,706
I16562-3959_16,0.04,0.02,30.0,209
I16562-3959_17,0.11,0.06,30.0,209
I16562-3959_18,0.27,0.14,30.0,619
I16562-3959_19,0.06,0.03,20.0,209
I16562-3959_20,0.33,0.16,30.0,1289
I16562-3959_21,0.14,0.07,30.0,735
I16562-3959_22,0.12,0.06,30.0,517
I16562-3959_23,0.05,0.03,30.0,209
I16562-3959_24,0.03,0.01,30.0,209
I16562-3959_25,0.10,0.05,100.0,1043
I16562-3959_26,0.14,0.07,30.0,1087
I16562-3959_27,0.10,0.05,30.0,734
I16562-3959_28,0.05,0.02,30.0,209
I16562-3959_29,0.09,0.04,30.0,1069
I16562-3959_30,0.12,0.06,30.0,921
I16562-3959_31,0.04,0.02,30.0,209
I16562-3959_32,0.28,0.14,30.0,2307
I16562-3959_33,0.11,0.05,30.0,679
I16562-3959_34,0.07,0.03,20.0,320
I16562-3959_35,0.03,0.02,100.0,491
I16562-3959_36,0.05,0.03,30.0,209
I16562-3959_37,0.06,0.03,30.0,629
I16562-3959_38,0.08,0.04,30.0,527
I16562-3959_39,0.03,0.02,30.0,270
I16562-3959_40,0.05,0.02,30.0,421
I16562-3959_41,0.03,0.01,100.0,520
I16562-3959_42,0.03,0.01,30.0,209
I16571-4029_1,5.74,2.87,30.0,436
I16571-4029_2,1.27,0.63,100.0,469
I16571-4029_3,0.89,0.44,100.0,415
I16571-4029_4,0.42,0.21,100.0,329
I16571-4029_5,1.49,0.74,30.0,528
I16571-4029_6,1.10,0.55,30.0,567
I16571-4029_7,1.25,0.63,30.0,797
I16571-4029_8,0.95,0.48,30.0,463
I16571-4029_9,0.82,0.41,20.0,329
I16571-4029_10,0.39,0.20,30.0,433
I16571-4029_11,0.59,0.29,30.0,485
I16571-4029_12,0.76,0.38,30.0,1602
I16571-4029_13,0.51,0.25,30.0,804
I16571-4029_14,0.37,0.18,30.0,774
I16571-4029_15,0.52,0.26,30.0,2526
I16571-4029_16,1.16,0.58,30.0,3079
I16571-4029_17,0.14,0.07,30.0,329
I16571-4029_18,0.48,0.24,30.0,860
I16571-4029_19,0.31,0.15,30.0,1694
I16571-4029_20,0.33,0.16,30.0,977
I16571-4029_21,1.07,0.53,20.0,2124
I16571-4029_22,2.32,1.16,20.0,3671
I16571-4029_23,0.39,0.20,30.0,1705
I16571-4029_24,0.17,0.09,30.0,697
I16571-4029_25,0.32,0.16,30.0,3246
I16571-4029_26,0.31,0.16,30.0,591
I16571-4029_27,0.27,0.13,30.0,884
I16571-4029_28,0.25,0.13,30.0,803
I16571-4029_29,0.11,0.06,30.0,844
I16571-4029_30,0.12,0.06,30.0,374
I16571-4029_31,0.12,0.06,30.0,1222
I16571-4029_32,0.07,0.04,30.0,697
I16571-4029_33,0.09,0.04,30.0,1273
I16571-4029_34,0.17,0.09,30.0,1088
I16571-4029_35,0.16,0.08,30.0,559
I17006-4215_1,2.61,1.30,30.0,498
I17006-4215_2,1.08,0.54,100.0,979
I17006-4215_3,0.70,0.35,100.0,1254
I17006-4215_4,0.83,0.42,30.0,597
I17006-4215_5,0.46,0.23,100.0,1972
I17006-4215_6,0.48,0.24,100.0,1133
I17006-4215_7,1.68,0.84,30.0,2917
I17006-4215_8,0.64,0.32,30.0,1489
I17006-4215_9,0.41,0.20,100.0,1529
I17006-4215_10,0.50,0.25,30.0,1476
I17006-4215_11,1.14,0.57,30.0,1412
I17006-4215_12,0.55,0.28,30.0,843
I17006-4215_13,1.71,0.86,30.0,5072
I17006-4215_14,0.53,0.27,30.0,538
I17006-4215_15,0.21,0.11,100.0,1341
I17006-4215_16,0.18,0.09,30.0,439
I17006-4215_17,0.50,0.25,30.0,1662
I17006-4215_18,0.42,0.21,30.0,970
I17006-4215_19,0.58,0.29,20.0,1505
I17006-4215_20,0.42,0.21,30.0,1378
I17006-4215_21,0.14,0.07,20.0,439
I17006-4215_22,0.49,0.24,30.0,4808
I17006-4215_23,0.09,0.05,100.0,1165
I17006-4215_24,0.08,0.04,100.0,1084
I17006-4215_25,0.42,0.21,30.0,2823
I17006-4215_26,0.27,0.14,30.0,1067
I17008-4040_1,2.46,1.23,100.0,366
I17008-4040_2,0.11,0.06,100.0,216
I17008-4040_3,0.42,0.21,30.0,421
I17008-4040_4,1.04,0.52,30.0,808
I17008-4040_5,0.14,0.07,30.0,216
I17008-4040_6,0.23,0.12,30.0,451
I17008-4040_7,0.10,0.05,100.0,511
I17008-4040_8,0.10,0.05,30.0,216
I17008-4040_9,0.93,0.46,20.0,2526
I17008-4040_10,0.09,0.04,100.0,914
I17008-4040_11,0.04,0.02,100.0,246
I17008-4040_12,0.26,0.13,30.0,1978
I17008-4040_13,0.09,0.05,30.0,697
I17008-4040_14,0.23,0.12,20.0,947
I17008-4040_15,0.12,0.06,30.0,536
I17008-4040_16,0.15,0.07,30.0,891
I17008-4040_17,0.13,0.06,30.0,842
I17008-4040_18,0.11,0.05,30.0,911
I17008-4040_19,0.07,0.04,30.0,457
I17008-4040_20,0.05,0.03,100.0,608
I17016-4124_1,25.69,12.84,100.0,863
I17016-4124_2,11.28,5.64,100.0,1423
I17016-4124_3,6.65,3.33,100.0,866
I17016-4124_4,3.55,1.77,100.0,734
I17016-4124_5,3.20,1.60,30.0,492
I17016-4124_6,1.65,0.82,100.0,589
I17016-4124_7,2.08,1.04,30.0,492
I17016-4124_8,2.84,1.42,30.0,979
I17016-4124_9,1.65,0.82,30.0,492
I17016-4124_10,1.86,0.93,30.0,1059
I17016-4124_11,1.10,0.55,30.0,524
I17016-4124_12,0.99,0.50,100.0,1390
I17016-4124_13,2.67,1.34,30.0,2659
I17016-4124_14,1.90,0.95,30.0,787
I17016-4124_15,1.38,0.69,30.0,843
I17016-4124_16,5.07,2.54,20.0,3439
I17016-4124_17,0.37,0.19,100.0,1436
I17016-4124_18,1.83,0.92,30.0,2233
I17016-4124_19,0.21,0.10,30.0,492
I17016-4124_20,0.53,0.27,30.0,1137
I17016-4124_21,0.24,0.12,30.0,492
I17016-4124_22,0.75,0.38,30.0,827
I17136-3617_1,3.05,1.52,30.0,216
I17136-3617_2,0.77,0.39,30.0,216
I17136-3617_3,0.45,0.23,100.0,236
I17136-3617_4,0.29,0.14,100.0,426
I17136-3617_5,0.29,0.15,30.0,216
I17136-3617_6,0.56,0.28,30.0,216
I17136-3617_7,0.35,0.17,30.0,264
I17136-3617_8,0.12,0.06,100.0,502
I17136-3617_9,0.33,0.17,30.0,649
I17136-3617_10,0.19,0.09,100.0,1176
I17136-3617_11,0.22,0.11,100.0,1164
I17136-3617_12,0.22,0.11,30.0,661
I17136-3617_13,0.05,0.02,20.0,216
I17136-3617_14,0.03,0.01,100.0,216
I17136-3617_15,0.48,0.24,30.0,2212
I17136-3617_16,0.03,0.02,30.0,216
I17136-3617_17,0.02,0.01,100.0,216
I17136-3617_18,0.12,0.06,30.0,1255
I17136-3617_19,0.23,0.12,30.0,1780
I17136-3617_20,0.15,0.07,30.0,727
I17136-3617_21,0.02,0.01,20.0,216
I17136-3617_22,0.04,0.02,20.0,216
I17136-3617_23,0.03,0.02,30.0,216
I17136-3617_24,0.03,0.02,100.0,695
I17136-3617_25,0.11,0.06,30.0,1374
I17136-3617_26,0.02,0.01,100.0,739
I17136-3617_27,0.03,0.02,20.0,216
I17136-3617_28,0.02,0.01,30.0,216
I17136-3617_29,0.05,0.03,30.0,359
I17136-3617_30,0.02,0.01,100.0,730
I17136-3617_31,0.10,0.05,30.0,877
I17136-3617_32,0.01,0.00,100.0,541
I17143-3700_1,41.83,20.91,100.0,3353
I17143-3700_2,20.48,10.24,100.0,3418
I17143-3700_3,13.36,6.68,100.0,2865
I17143-3700_4,12.63,6.31,100.0,1936
I17143-3700_5,10.36,5.18,100.0,3939
I17143-3700_6,8.77,4.38,30.0,4810
I17143-3700_7,1.54,0.77,100.0,2613
I17143-3700_8,4.91,2.46,30.0,4930
I17143-3700_9,4.67,2.33,30.0,19607
I17143-3700_10,4.82,2.41,30.0,6006
I17143-3700_11,4.03,2.01,30.0,13899
I17143-3700_12,0.97,0.48,100.0,3720
I17143-3700_13,1.79,0.89,30.0,4663
I17143-3700_14,0.55,0.28,100.0,2973
I17143-3700_15,1.11,0.56,30.0,1905
I17143-3700_16,2.13,1.06,30.0,7002
I17158-3901_1,3.72,1.86,20.0,544
I17158-3901_2,1.61,0.80,100.0,626
I17158-3901_3,1.37,0.69,100.0,847
I17158-3901_4,0.56,0.28,100.0,544
I17158-3901_5,1.69,0.85,30.0,1609
I17158-3901_6,1.40,0.70,30.0,1798
I17158-3901_7,0.20,0.10,100.0,909
I17158-3901_8,0.55,0.28,30.0,769
I17158-3901_9,0.99,0.49,30.0,2491
I17158-3901_10,0.32,0.16,100.0,1547
I17158-3901_11,0.56,0.28,30.0,1806
I17158-3901_12,1.57,0.79,30.0,1607
I17158-3901_13,0.41,0.21,30.0,1005
I17158-3901_14,2.54,1.27,20.0,5372
I17158-3901_15,2.17,1.08,20.0,5063
I17158-3901_16,0.77,0.38,30.0,2727
I17158-3901_17,0.58,0.29,30.0,995
I17158-3901_18,0.12,0.06,100.0,701
I17158-3901_19,0.76,0.38,20.0,1688
I17158-3901_20,0.16,0.08,100.0,953
I17158-3901_21,1.18,0.59,20.0,3544
I17158-3901_22,0.50,0.25,30.0,1299
I17158-3901_23,0.81,0.41,30.0,1772
I17158-3901_24,0.21,0.11,30.0,934
I17158-3901_25,0.29,0.14,30.0,1350
I17158-3901_26,0.12,0.06,100.0,3383
I17158-3901_27,0.16,0.08,30.0,605
I17158-3901_28,0.12,0.06,100.0,2038
I17158-3901_29,0.13,0.06,100.0,1384
I17158-3901_30,0.25,0.13,30.0,3197
I17158-3901_31,0.21,0.10,30.0,817
I17158-3901_32,0.57,0.28,30.0,4631
I17158-3901_33,0.08,0.04,100.0,1010
I17158-3901_34,0.09,0.05,100.0,732
I17158-3901_35,0.26,0.13,30.0,2667
I17158-3901_36,0.08,0.04,30.0,544
I17158-3901_37,0.47,0.23,30.0,6046
I17158-3901_38,0.10,0.05,30.0,544
I17160-3707_1,23.82,11.91,100.0,2200
I17160-3707_2,80.11,40.05,30.0,2812
I17160-3707_3,7.67,3.83,100.0,1992
I17160-3707_4,20.13,10.07,30.0,1845
I17160-3707_5,7.62,3.81,100.0,4592
I17160-3707_6,9.92,4.96,30.0,3699
I17160-3707_7,6.57,3.29,30.0,2253
I17160-3707_8,8.21,4.10,30.0,2886
I17160-3707_9,16.87,8.44,20.0,4008
I17160-3707_10,7.64,3.82,30.0,2711
I17160-3707_11,11.62,5.81,30.0,4782
I17160-3707_12,7.18,3.59,30.0,1682
I17160-3707_13,7.06,3.53,30.0,3391
I17160-3707_14,14.56,7.28,30.0,6896
I17160-3707_15,6.06,3.03,30.0,2040
I17160-3707_16,2.54,1.27,100.0,1682
I17160-3707_17,7.89,3.94,30.0,3502
I17160-3707_18,2.54,1.27,30.0,1682
I17160-3707_19,6.38,3.19,20.0,1682
I17160-3707_20,1.41,0.70,100.0,8009
I17160-3707_21,3.61,1.81,30.0,3762
I17160-3707_22,7.15,3.58,30.0,9427
I17160-3707_23,4.09,2.04,30.0,6416
I17160-3707_24,2.44,1.22,30.0,6498
I17160-3707_25,3.10,1.55,30.0,4852
I17160-3707_26,2.84,1.42,30.0,1682
I17160-3707_27,5.24,2.62,30.0,7254
I17160-3707_28,6.41,3.21,30.0,15553
I17160-3707_29,2.62,1.31,30.0,2943
I17160-3707_30,3.31,1.65,30.0,1682
I17160-3707_31,7.19,3.59,20.0,7134
I17160-3707_32,5.41,2.71,30.0,12627
I17160-3707_33,1.29,0.65,30.0,2445
I17160-3707_34,3.21,1.60,30.0,6463
I17160-3707_35,2.16,1.08,30.0,3227
I17160-3707_36,2.13,1.07,30.0,9308
I17160-3707_37,0.96,0.48,30.0,1682
I17175-3544_1,9.46,4.73,100.0,629
I17175-3544_2,2.99,1.50,100.0,551
I17175-3544_3,8.21,4.11,30.0,436
I17175-3544_4,6.62,3.31,100.0,654
I17175-3544_5,6.48,3.24,100.0,638
I17175-3544_6,2.43,1.22,100.0,378
I17175-3544_7,0.28,0.14,100.0,335
I17175-3544_8,1.58,0.79,100.0,449
I17175-3544_9,1.69,0.85,30.0,1096
I17175-3544_10,0.64,0.32,100.0,523
I17175-3544_11,0.26,0.13,100.0,562
I17175-3544_12,3.77,1.88,30.0,2475
I17175-3544_13,0.12,0.06,100.0,465
I17175-3544_14,1.17,0.59,100.0,995
I17175-3544_15,0.61,0.30,30.0,1004
I17175-3544_16,0.79,0.39,30.0,835
I17175-3544_17,0.29,0.15,30.0,215
I17175-3544_18,0.15,0.08,100.0,906
I17175-3544_19,0.20,0.10,100.0,595
I17175-3544_20,0.40,0.20,30.0,215
I17175-3544_21,0.35,0.18,30.0,570
I17175-3544_22,1.42,0.71,30.0,2156
I17175-3544_23,0.12,0.06,100.0,815
I17175-3544_24,0.06,0.03,100.0,448
I17204-3636_1,0.91,0.45,30.0,529
I17204-3636_2,0.89,0.44,100.0,745
I17204-3636_3,1.92,0.96,30.0,529
I17204-3636_4,0.41,0.21,100.0,704
I17204-3636_5,0.87,0.44,30.0,2931
I17204-3636_6,0.80,0.40,30.0,1067
I17204-3636_7,0.85,0.43,30.0,1445
I17204-3636_8,0.20,0.10,20.0,529
I17204-3636_9,0.68,0.34,30.0,2006
I17204-3636_10,0.46,0.23,30.0,1819
I17204-3636_11,0.30,0.15,30.0,1720
I17204-3636_12,0.47,0.24,30.0,1700
I17204-3636_13,0.17,0.09,30.0,1271
I17204-3636_14,0.67,0.34,20.0,4651
I17204-3636_15,0.31,0.15,30.0,2035
I17204-3636_16,0.35,0.18,30.0,1996
I17204-3636_17,0.06,0.03,30.0,529
I17204-3636_18,0.18,0.09,30.0,1009
I17204-3636_19,0.19,0.09,30.0,1763
I17204-3636_20,0.21,0.10,30.0,1633
I17220-3609_1,55.68,27.84,100.0,3097
I17220-3609_2,21.61,10.81,100.0,1945
I17220-3609_3,11.95,5.97,100.0,1329
I17220-3609_4,11.06,5.53,100.0,5233
I17220-3609_5,14.03,7.01,100.0,2545
I17220-3609_6,16.82,8.41,100.0,2341
I17220-3609_7,12.74,6.37,100.0,3099
I17220-3609_8,7.55,3.77,100.0,3540
I17220-3609_9,4.54,2.27,100.0,2927
I17220-3609_10,9.41,4.71,30.0,2464
I17220-3609_11,4.17,2.09,30.0,2578
I17220-3609_12,4.61,2.30,100.0,1329
I17220-3609_13,9.14,4.57,30.0,1329
I17220-3609_14,8.93,4.46,30.0,2342
I17220-3609_15,2.94,1.47,30.0,1353
I17220-3609_16,6.10,3.05,30.0,4032
I17220-3609_17,7.79,3.90,30.0,1329
I17220-3609_18,8.61,4.30,100.0,2774
I17220-3609_19,6.66,3.33,30.0,1433
I17220-3609_20,2.69,1.34,30.0,1329
I17220-3609_21,8.86,4.43,30.0,2657
I17220-3609_22,4.37,2.18,100.0,3860
I17220-3609_23,2.96,1.48,30.0,1490
I17220-3609_24,8.85,4.42,30.0,3170
I17220-3609_25,8.04,4.02,30.0,5071
I17220-3609_26,12.24,6.12,30.0,10125
I17220-3609_27,3.78,1.89,20.0,2663
I17220-3609_28,4.84,2.42,30.0,3627
I17220-3609_29,2.31,1.16,30.0,3346
I17220-3609_30,1.64,0.82,100.0,2759
I17220-3609_31,3.20,1.60,30.0,2767
I17220-3609_32,2.12,1.06,30.0,3501
I17220-3609_33,3.45,1.73,30.0,1603
I17220-3609_34,21.13,10.57,30.0,11358
I17220-3609_35,1.55,0.77,30.0,1329
I17220-3609_36,3.86,1.93,30.0,2117
I17220-3609_37,1.74,0.87,30.0,1329
I17220-3609_38,3.53,1.77,30.0,1806
I17220-3609_39,1.70,0.85,30.0,1329
I17220-3609_40,1.14,0.57,100.0,1329
I17220-3609_41,0.50,0.25,100.0,1329
I17220-3609_42,1.71,0.86,100.0,5678
I17220-3609_43,0.65,0.32,100.0,1329
I17220-3609_44,0.83,0.42,100.0,2890
I17220-3609_45,4.38,2.19,30.0,2632
I17220-3609_46,1.39,0.69,30.0,1329
I17220-3609_47,3.44,1.72,30.0,2115
I17233-3606_1,0.75,0.37,100.0,384
I17233-3606_2,1.86,0.93,100.0,429
I17233-3606_3,1.12,0.56,100.0,296
I17233-3606_4,1.39,0.69,30.0,312
I17233-3606_5,1.31,0.65,100.0,722
I17233-3606_6,0.78,0.39,100.0,351
I17233-3606_7,0.31,0.16,100.0,317
I17233-3606_8,0.36,0.18,100.0,215
I17233-3606_9,0.40,0.20,100.0,567
I17233-3606_10,0.55,0.28,100.0,666
I17233-3606_11,0.40,0.20,30.0,626
I17233-3606_12,0.31,0.15,100.0,349
I17233-3606_13,0.17,0.09,100.0,585
I17233-3606_14,0.07,0.03,100.0,547
I17233-3606_15,0.53,0.27,30.0,976
I17233-3606_16,0.42,0.21,30.0,1507
I17233-3606_17,0.29,0.14,30.0,438
I17233-3606_18,0.10,0.05,100.0,425
I17233-3606_19,0.13,0.07,100.0,682
I17233-3606_20,0.20,0.10,30.0,503
I17233-3606_21,0.05,0.03,100.0,215
I17233-3606_22,0.24,0.12,30.0,828
I17233-3606_23,0.16,0.08,100.0,420
I17233-3606_24,0.39,0.19,30.0,1236
I17233-3606_25,0.28,0.14,30.0,489
I17233-3606_26,0.14,0.07,30.0,613
I17233-3606_27,0.03,0.01,100.0,215
I17233-3606_28,0.40,0.20,30.0,672
I17233-3606_29,0.10,0.05,100.0,320
I17233-3606_30,0.19,0.10,30.0,862
I17233-3606_31,0.11,0.05,100.0,614
I17233-3606_32,0.06,0.03,100.0,454
I17233-3606_33,0.09,0.04,100.0,913
I17233-3606_34,0.17,0.08,30.0,1477
I17233-3606_35,0.04,0.02,100.0,281
I17233-3606_36,0.05,0.03,100.0,614
I17244-3536_1,3.07,1.53,100.0,424
I17244-3536_2,1.19,0.60,30.0,948
I17244-3536_3,0.56,0.28,20.0,424
I17244-3536_4,0.64,0.32,20.0,424
I17244-3536_5,0.64,0.32,30.0,1310
I17244-3536_6,0.48,0.24,30.0,1533
I17244-3536_7,0.14,0.07,20.0,424
I17244-3536_8,0.33,0.17,30.0,1478
I17244-3536_9,0.19,0.10,30.0,1958
I17244-3536_10,0.12,0.06,30.0,677
I17244-3536_11,0.03,0.01,100.0,1063
I17244-3536_12,0.09,0.05,20.0,629
I17244-3536_13,0.10,0.05,30.0,825
I17244-3536_14,0.13,0.06,30.0,1163
I17244-3536_15,0.42,0.21,30.0,3117
I17244-3536_16,0.15,0.07,30.0,1345
I17244-3536_17,0.06,0.03,100.0,1569
I17244-3536_18,0.28,0.14,20.0,5619
I17244-3536_19,0.08,0.04,30.0,3411
I17258-3637_1,0.66,0.33,100.0,355
I17258-3637_2,5.52,2.76,30.0,562
I17258-3637_3,0.54,0.27,30.0,2423
I17258-3637_4,1.25,0.62,30.0,1011
I17258-3637_5,0.29,0.15,100.0,600
I17258-3637_6,0.50,0.25,100.0,1561
I17258-3637_7,0.22,0.11,100.0,901
I17258-3637_8,0.22,0.11,100.0,1005
I17258-3637_9,0.11,0.06,100.0,760
I17258-3637_10,0.21,0.10,100.0,906
I17258-3637_11,0.27,0.13,30.0,1269
I17258-3637_12,0.40,0.20,20.0,1113
I17258-3637_13,0.12,0.06,100.0,777
I17258-3637_14,0.14,0.07,100.0,1192
I17258-3637_15,0.12,0.06,100.0,1114
I17258-3637_16,0.14,0.07,100.0,724
I17258-3637_17,0.12,0.06,100.0,1063
I17258-3637_18,0.13,0.07,30.0,434
I17258-3637_19,0.63,0.32,30.0,3274
I17258-3637_20,0.08,0.04,100.0,1037
I17258-3637_21,0.08,0.04,100.0,474
I17258-3637_22,0.09,0.05,100.0,759
I17258-3637_23,0.21,0.11,30.0,969
I17258-3637_24,0.21,0.11,30.0,689
I17258-3637_25,0.04,0.02,100.0,756
I17269-3312_1,3.99,1.99,30.0,1061
I17269-3312_2,1.68,0.84,30.0,1164
I17269-3312_3,7.56,3.78,20.0,10995
I17269-3312_4,0.60,0.30,30.0,1202
I17269-3312_5,1.06,0.53,30.0,2148
I17269-3312_6,0.44,0.22,30.0,904
I17269-3312_7,1.35,0.68,20.0,3347
I17269-3312_8,0.37,0.18,20.0,720
I17269-3312_9,0.44,0.22,30.0,1033
I17269-3312_10,1.09,0.55,20.0,720
I17269-3312_11,2.37,1.19,20.0,7480
I17269-3312_12,0.46,0.23,20.0,720
I17269-3312_13,0.58,0.29,30.0,2269
I17269-3312_14,0.23,0.11,30.0,1807
I17269-3312_15,0.33,0.16,30.0,1924
I17269-3312_16,0.58,0.29,30.0,5978
I17269-3312_17,0.12,0.06,30.0,2138
I17269-3312_18,0.12,0.06,20.0,4648
I17271-3439_1,9.78,4.89,30.0,587
I17271-3439_2,14.98,7.49,30.0,587
I17271-3439_3,15.57,7.79,30.0,1857
I17271-3439_4,4.46,2.23,100.0,1556
I17271-3439_5,6.23,3.12,30.0,1056
I17271-3439_6,7.12,3.56,30.0,587
I17271-3439_7,4.81,2.40,30.0,587
I17271-3439_8,2.50,1.25,30.0,587
I17271-3439_9,2.85,1.43,30.0,587
I17271-3439_10,5.17,2.59,30.0,955
I17271-3439_11,1.57,0.79,100.0,603
I17271-3439_12,4.25,2.13,30.0,587
I17271-3439_13,0.74,0.37,100.0,587
I17271-3439_14,0.87,0.44,100.0,587
I17271-3439_15,1.95,0.97,100.0,891
I17271-3439_16,1.11,0.55,100.0,838
I17271-3439_17,2.61,1.31,30.0,587
I17271-3439_18,1.14,0.57,30.0,672
I17271-3439_19,5.80,2.90,20.0,673
I17271-3439_20,0.56,0.28,100.0,669
I17271-3439_21,0.59,0.30,100.0,587
I17271-3439_22,1.80,0.90,30.0,1881
I17271-3439_23,1.63,0.82,20.0,587
I17271-3439_24,1.58,0.79,30.0,587
I17271-3439_25,1.44,0.72,30.0,610
I17271-3439_26,1.85,0.93,20.0,836
I17271-3439_27,2.53,1.27,20.0,587
I17271-3439_28,1.51,0.76,30.0,1032
I17271-3439_29,4.44,2.22,30.0,1498
I17271-3439_30,1.76,0.88,30.0,860
I17271-3439_31,2.24,1.12,30.0,609
I17271-3439_32,1.41,0.70,30.0,587
