ID,Mcore,err_Mcore,Tcore,Size
2,0.40,0.20,35.0,1740
3,0.45,0.23,35.0,1779
4,0.09,0.04,35.0,1808
5,0.11,0.05,35.0,1603
6,0.10,0.05,35.0,1628
7,0.11,0.06,35.0,1659
8,0.81,0.40,35.0,1811
9,0.20,0.10,35.0,1858
1,0.30,0.15,20.0,1255
2,0.13,0.07,20.0,1097
3,0.17,0.08,20.0,1224
4,0.53,0.26,20.0,1383
5,2.04,1.02,20.0,1099
6,3.35,1.67,20.0,1047
7,0.32,0.16,20.0,1121
8,0.27,0.13,20.0,1236
1,1.26,0.63,20.0,2026
2,0.38,0.19,20.0,2409
3,1.40,0.70,20.0,2075
4,2.16,1.08,20.0,2573
5,0.78,0.39,20.0,2070
6,0.41,0.20,20.0,1866
7,0.92,0.46,20.0,2460
8,0.68,0.34,20.0,1907
1,0.10,0.05,20.0,1199
2,1.93,0.96,20.0,1127
1,1.12,0.56,35.0,1387
2,0.69,0.35,35.0,1811
3,1.60,0.80,35.0,1902
1,0.23,0.12,43.0,1384
2,0.56,0.28,43.0,1127
3,0.60,0.30,43.0,1201
4,0.22,0.11,43.0,1216
5,0.30,0.15,43.0,1394
6,0.20,0.10,43.0,1157
7,0.17,0.09,43.0,1165
8,0.61,0.31,43.0,1516
1,0.41,0.20,35.0,1449
1,0.70,0.35,35.0,2109
1,0.30,0.15,42.0,1511
2,0.40,0.20,42.0,1529
1,0.93,0.46,40.0,1446
2,0.39,0.20,40.0,1486
1,1.19,0.59,35.0,3641
1,0.36,0.18,20.0,2053
2,0.20,0.10,20.0,2176
3,0.34,0.17,20.0,2566
1,0.52,0.26,20.0,2020
2,0.58,0.29,20.0,1590
3,0.30,0.15,20.0,1677
4,0.28,0.14,20.0,1837
5,0.13,0.07,20.0,1512
1,0.26,0.13,40.0,1362
1,1.55,0.78,46.0,1336
1,0.12,0.06,20.0,971
2,0.26,0.13,20.0,1323
3,2.04,1.02,20.0,1373
4,0.47,0.23,20.0,1509
5,0.52,0.26,20.0,1067
6,1.51,0.76,20.0,1388
7,0.44,0.22,20.0,1672
8,1.27,0.64,20.0,1168
9,0.90,0.45,20.0,1132
10,0.88,0.44,20.0,1138
11,4.14,2.07,20.0,1447
1,0.21,0.10,35.0,1134
2,0.39,0.19,35.0,1218
3,0.51,0.26,35.0,1140
4,0.17,0.08,35.0,1102
5,0.44,0.22,35.0,1310
6,0.06,0.03,35.0,1100
7,0.08,0.04,35.0,1102
8,3.56,1.78,35.0,1193
9,1.09,0.55,35.0,1105
10,0.46,0.23,35.0,1115
11,0.80,0.40,35.0,1440
12,0.13,0.07,35.0,1284
13,0.08,0.04,35.0,1211
14,0.22,0.11,35.0,1245
15,1.91,0.96,35.0,1151
16,0.08,0.04,35.0,1193
17,0.14,0.07,35.0,1102
18,0.15,0.07,35.0,1369
19,0.65,0.33,35.0,1575
20,4.03,2.01,35.0,1111
21,0.21,0.11,35.0,982
22,0.22,0.11,35.0,2022
23,2.47,1.24,35.0,1057
24,0.24,0.12,35.0,1566
25,0.10,0.05,35.0,1293
26,0.15,0.08,35.0,1681
27,0.10,0.05,35.0,1026
28,0.11,0.06,35.0,1102
29,0.43,0.22,35.0,1230
30,0.07,0.04,35.0,1126
31,0.07,0.04,35.0,1084
32,0.07,0.04,35.0,1055
33,0.21,0.11,35.0,1700
1,0.49,0.25,20.0,1103
2,0.14,0.07,20.0,1210
3,0.56,0.28,20.0,1143
1,0.12,0.06,35.0,1304
2,2.07,1.04,35.0,1326
3,0.11,0.06,35.0,1139
4,0.79,0.40,35.0,1347
5,0.08,0.04,35.0,1217
6,0.12,0.06,35.0,1452
7,0.06,0.03,35.0,1293
8,0.66,0.33,35.0,1451
9,0.13,0.06,35.0,1205
10,0.09,0.04,35.0,1132
11,0.07,0.03,35.0,1285
12,0.10,0.05,35.0,1319
1,3.64,1.82,42.0,1473
2,0.75,0.38,42.0,1672
3,0.20,0.10,42.0,1244
4,1.08,0.54,42.0,1478
5,1.28,0.64,42.0,1684
6,0.31,0.15,42.0,1379
7,1.03,0.52,42.0,2035
1,1.02,0.51,45.0,1641
2,0.97,0.49,45.0,1989
3,1.50,0.75,45.0,1842
4,0.66,0.33,45.0,2009
5,1.57,0.78,45.0,2515
6,1.50,0.75,45.0,2256
7,0.71,0.35,45.0,2118
8,0.86,0.43,45.0,1866
9,0.42,0.21,45.0,1571
10,0.47,0.23,45.0,1974
11,6.58,3.29,45.0,1766
12,1.23,0.62,45.0,2005
13,0.49,0.24,45.0,2119
14,0.88,0.44,45.0,2016
15,1.70,0.85,45.0,1722
16,0.71,0.36,45.0,1882
17,0.52,0.26,45.0,2084
18,0.59,0.30,45.0,2061
19,0.47,0.23,45.0,2044
20,0.70,0.35,45.0,1986
21,2.13,1.06,45.0,1944
22,0.64,0.32,45.0,1872
23,2.57,1.28,45.0,2408
24,0.60,0.30,45.0,1838
25,0.53,0.26,45.0,2006
26,0.56,0.28,45.0,2000
27,0.39,0.19,45.0,1827
28,0.85,0.42,45.0,1645
29,1.41,0.70,45.0,2320
30,1.60,0.80,45.0,2176
31,16.72,8.36,45.0,2734
32,2.72,1.36,45.0,2356
33,0.44,0.22,45.0,1958
34,0.67,0.34,45.0,1830
35,1.35,0.68,45.0,1668
36,0.88,0.44,45.0,2583
37,0.46,0.23,45.0,1963
38,0.53,0.26,45.0,2013
39,1.95,0.98,45.0,2075
40,1.21,0.61,45.0,1953
41,7.82,3.91,45.0,2625
42,0.47,0.23,45.0,1975
43,2.94,1.47,45.0,2624
44,21.07,10.54,45.0,2245
45,5.99,3.00,45.0,2573
46,0.95,0.48,45.0,2144
47,0.80,0.40,45.0,2301
48,1.24,0.62,45.0,2683
49,0.48,0.24,45.0,1845
1,0.46,0.23,38.0,1789
2,0.53,0.27,38.0,1860
1,0.21,0.10,81.0,1496
2,0.27,0.13,81.0,1489
3,0.19,0.10,81.0,1512
4,0.14,0.07,81.0,1315
5,3.18,1.59,81.0,1678
6,3.17,1.58,81.0,1911
7,0.30,0.15,81.0,1844
8,0.22,0.11,81.0,1613
1,0.43,0.21,49.0,1768
2,0.22,0.11,49.0,1228
3,0.37,0.19,49.0,1504
4,4.48,2.24,49.0,1851
5,1.57,0.78,49.0,1522
6,1.23,0.62,49.0,2148
7,0.28,0.14,49.0,1491
8,1.91,0.96,49.0,1513
9,0.64,0.32,49.0,1719
10,0.42,0.21,49.0,1637
11,0.90,0.45,49.0,2143
12,0.71,0.35,49.0,1685
13,1.48,0.74,49.0,1851
14,0.38,0.19,49.0,1386
15,0.98,0.49,49.0,1726
16,4.00,2.00,49.0,1947
17,2.23,1.11,49.0,1895
18,2.80,1.40,49.0,1939
1,0.16,0.08,58.0,1428
1,0.88,0.44,44.0,1354
2,0.95,0.48,44.0,1411
3,0.39,0.20,44.0,1570
4,0.80,0.40,44.0,1440
5,0.61,0.31,44.0,1817
6,0.42,0.21,44.0,1508
7,0.45,0.23,44.0,1564
8,0.86,0.43,44.0,1585
9,0.54,0.27,44.0,1486
10,0.69,0.34,44.0,1537
11,0.54,0.27,44.0,1448
12,7.81,3.90,44.0,2096
13,0.68,0.34,44.0,1345
14,0.78,0.39,44.0,1859
15,1.23,0.62,44.0,1783
16,0.86,0.43,44.0,2193
17,0.41,0.20,44.0,1762
18,1.06,0.53,44.0,1956
19,0.56,0.28,44.0,1365
1,9.33,4.67,43.0,1690
2,0.37,0.19,43.0,1506
3,0.80,0.40,43.0,1697
4,1.52,0.76,43.0,2503
1,0.10,0.05,35.0,1489
2,0.12,0.06,35.0,1527
3,0.25,0.13,35.0,2042
4,1.56,0.78,35.0,1497
5,0.70,0.35,35.0,1842
6,0.88,0.44,35.0,1429
7,1.68,0.84,35.0,1367
8,0.22,0.11,35.0,1429
9,0.12,0.06,35.0,1531
1,0.87,0.43,39.0,3832
2,4.92,2.46,39.0,4643
3,29.16,14.58,39.0,6268
4,0.94,0.47,39.0,4761
5,1.26,0.63,39.0,4258
6,0.84,0.42,39.0,3776
7,1.61,0.80,39.0,5150
8,1.00,0.50,39.0,4720
9,2.55,1.28,39.0,5137
10,3.97,1.99,39.0,4889
11,3.29,1.64,39.0,4519
12,7.85,3.92,39.0,7014
13,1.24,0.62,39.0,4987
1,4.72,2.36,20.0,4742
2,1.60,0.80,20.0,4368
3,3.94,1.97,20.0,5788
4,4.82,2.41,20.0,5820
5,2.82,1.41,20.0,4793
1,1.33,0.67,20.0,4026
2,1.31,0.66,20.0,4505
1,0.73,0.37,35.0,1569
2,8.26,4.13,35.0,2110
3,1.74,0.87,35.0,2565
4,0.99,0.49,35.0,2233
1,0.16,0.08,39.0,950
2,0.51,0.25,39.0,981
1,0.13,0.06,35.0,1822
2,0.12,0.06,35.0,1904
3,0.13,0.07,35.0,1960
4,0.29,0.14,35.0,2031
5,0.19,0.09,35.0,2092
6,0.48,0.24,35.0,2337
7,0.34,0.17,35.0,2127
8,0.27,0.13,35.0,1637
9,1.46,0.73,35.0,2202
1,1.94,0.97,43.0,1896
2,0.13,0.07,43.0,1748
3,0.44,0.22,43.0,1915
4,0.22,0.11,43.0,2391
5,0.12,0.06,43.0,1964
6,0.15,0.07,43.0,1948
1,1.83,0.92,20.0,1897
1,1.17,0.58,35.0,1900
1,2.28,1.14,56.0,3084
2,3.57,1.79,56.0,2801
3,1.48,0.74,56.0,2559
4,3.36,1.68,56.0,2834
5,1.24,0.62,56.0,2614
6,344.89,172.44,56.0,2711
7,4.58,2.29,56.0,2704
8,2.77,1.38,56.0,3044
9,18.09,9.04,56.0,4113
10,1.54,0.77,56.0,2344
11,0.96,0.48,56.0,2316
12,16.03,8.01,56.0,3137
13,7.33,3.66,56.0,2879
14,5.09,2.54,56.0,2590
15,11.48,5.74,56.0,4426
1,0.42,0.21,20.0,2163
2,0.38,0.19,20.0,1692
3,0.20,0.10,20.0,1947
4,0.54,0.27,20.0,2055
5,0.40,0.20,20.0,2580
6,0.25,0.12,20.0,2227
7,0.16,0.08,20.0,1716
1,0.03,0.01,35.0,376
2,0.07,0.04,35.0,437
3,0.02,0.01,35.0,321
4,0.02,0.01,35.0,338
5,0.28,0.14,35.0,487
6,0.04,0.02,35.0,405
7,0.02,0.01,35.0,368
1,0.35,0.18,20.0,1692
1,0.22,0.11,20.0,1584
2,0.33,0.17,20.0,2077
3,1.76,0.88,20.0,2533
4,0.51,0.25,20.0,2048
5,0.22,0.11,20.0,1704
1,0.53,0.27,20.0,1956
2,1.05,0.53,20.0,2265
3,0.50,0.25,20.0,1690
4,3.10,1.55,20.0,2175
5,0.41,0.20,20.0,1993
6,0.40,0.20,20.0,2288
7,1.84,0.92,20.0,2014
8,0.72,0.36,20.0,2266
9,0.46,0.23,20.0,1950
10,6.71,3.36,20.0,2446
11,1.83,0.91,20.0,2262
12,0.61,0.30,20.0,1966
1,0.39,0.19,20.0,1772
2,0.33,0.17,20.0,1645
3,1.47,0.74,20.0,2306
4,1.35,0.67,20.0,2169
1,0.42,0.21,20.0,2238
1,0.62,0.31,20.0,1903
2,0.71,0.36,20.0,1807
3,0.67,0.33,20.0,2154
1,1.09,0.55,44.0,2129
2,0.56,0.28,44.0,2230
3,0.36,0.18,44.0,2180
4,0.19,0.09,44.0,2372
5,0.84,0.42,44.0,2502
6,0.19,0.10,44.0,2086
7,0.18,0.09,44.0,2263
8,0.36,0.18,44.0,2544
9,0.25,0.13,44.0,2207
10,0.15,0.07,44.0,2180
11,0.20,0.10,44.0,2290
12,6.35,3.17,44.0,3090
13,0.19,0.09,44.0,2321
14,0.13,0.07,44.0,2167
15,0.40,0.20,44.0,2849
16,0.15,0.08,44.0,2044
17,0.91,0.45,44.0,3651
1,1.02,0.51,20.0,2104
1,0.91,0.45,40.0,1939
2,0.12,0.06,40.0,1795
3,0.21,0.11,40.0,2230
4,0.15,0.08,40.0,1902
5,0.32,0.16,40.0,1965
6,0.71,0.35,40.0,1922
7,1.05,0.53,40.0,2210
8,1.48,0.74,40.0,1936
1,0.25,0.13,20.0,1673
2,1.12,0.56,20.0,1807
3,0.69,0.34,20.0,2322
4,0.17,0.08,20.0,2159
1,0.42,0.21,20.0,1030
2,0.33,0.16,20.0,1271
3,0.43,0.21,20.0,1014
4,0.72,0.36,20.0,1151
1,0.15,0.08,43.0,1262
2,0.20,0.10,43.0,1139
3,0.12,0.06,43.0,1266
4,0.32,0.16,43.0,1241
5,0.14,0.07,43.0,1151
6,0.20,0.10,43.0,1284
7,0.28,0.14,43.0,1316
8,0.77,0.38,43.0,1331
9,0.13,0.07,43.0,1262
10,0.16,0.08,43.0,1331
11,0.26,0.13,43.0,1201
1,1.60,0.80,20.0,1744
2,0.48,0.24,20.0,2029
3,4.37,2.18,20.0,1976
4,0.23,0.11,20.0,1596
1,0.61,0.30,20.0,2024
1,0.84,0.42,35.0,1657
2,0.40,0.20,35.0,1904
3,0.37,0.19,35.0,1896
1,0.35,0.18,20.0,1074
1,1.03,0.52,20.0,2118
2,0.57,0.29,20.0,2174
3,1.10,0.55,20.0,1963
1,0.23,0.12,35.0,876
2,0.11,0.06,35.0,928
3,0.27,0.14,35.0,1055
4,0.81,0.40,35.0,1158
5,0.10,0.05,35.0,798
6,0.21,0.10,35.0,815
7,0.03,0.02,35.0,742
1,0.42,0.21,35.0,1329
2,0.17,0.08,35.0,1188
3,0.13,0.06,35.0,1246
4,0.48,0.24,35.0,1254
5,0.37,0.18,35.0,1284
6,0.11,0.05,35.0,1213
7,0.25,0.12,35.0,1408
8,0.12,0.06,35.0,1359
9,0.18,0.09,35.0,1524
10,0.13,0.07,35.0,1428
11,0.24,0.12,35.0,1613
12,0.09,0.04,35.0,1147
13,3.01,1.51,35.0,1777
14,0.09,0.04,35.0,1233
15,0.14,0.07,35.0,1543
16,0.42,0.21,35.0,1357
17,0.09,0.04,35.0,1213
18,1.58,0.79,35.0,1414
19,0.29,0.14,35.0,1258
20,0.43,0.22,35.0,1349
21,0.12,0.06,35.0,1213
22,0.19,0.09,35.0,1155
23,0.17,0.09,35.0,1806
24,0.16,0.08,35.0,1524
25,0.26,0.13,35.0,1816
26,0.32,0.16,35.0,1316
27,0.39,0.19,35.0,1585
28,0.12,0.06,35.0,1341
29,0.19,0.09,35.0,1189
30,0.16,0.08,35.0,1196
1,0.08,0.04,56.0,1233
2,0.04,0.02,56.0,999
3,0.17,0.09,56.0,1617
4,0.04,0.02,56.0,1130
5,0.07,0.03,56.0,1359
6,0.17,0.09,56.0,1305
7,0.07,0.04,56.0,1302
8,0.05,0.03,56.0,1210
9,0.10,0.05,56.0,1372
10,0.05,0.03,56.0,1113
11,0.38,0.19,56.0,1236
12,0.05,0.03,56.0,1108
13,0.10,0.05,56.0,1258
14,0.13,0.06,56.0,1337
15,0.05,0.02,56.0,1187
16,0.09,0.04,56.0,1329
17,0.26,0.13,56.0,1341
18,0.08,0.04,56.0,1439
19,0.05,0.03,56.0,1151
20,0.12,0.06,56.0,1524
21,0.08,0.04,56.0,1303
22,0.12,0.06,56.0,1310
23,0.27,0.14,56.0,1865
24,0.16,0.08,56.0,1533
25,0.06,0.03,56.0,1109
26,0.13,0.07,56.0,1304
27,0.10,0.05,56.0,1328
28,0.11,0.05,56.0,1332
29,0.08,0.04,56.0,1476
1,0.10,0.05,35.0,993
2,0.12,0.06,35.0,1110
3,0.27,0.13,35.0,1050
4,0.11,0.06,35.0,966
5,1.25,0.63,35.0,1188
6,0.05,0.02,35.0,992
7,0.11,0.06,35.0,1365
8,0.23,0.11,35.0,1057
9,0.20,0.10,35.0,1095
10,0.36,0.18,35.0,1060
11,0.21,0.10,35.0,1480
12,0.08,0.04,35.0,1260
13,0.26,0.13,35.0,965
14,0.26,0.13,35.0,1143
15,0.36,0.18,35.0,1397
16,0.85,0.43,35.0,1311
1,0.55,0.27,35.0,1611
2,0.28,0.14,35.0,1630
3,0.36,0.18,35.0,1800
4,0.48,0.24,35.0,1779
1,1.32,0.66,35.0,4473
2,3.15,1.57,35.0,4222
3,1.13,0.56,35.0,4626
4,1.15,0.57,35.0,4552
5,4.07,2.03,35.0,5387
6,10.39,5.19,35.0,4199
7,6.51,3.26,35.0,5063
8,0.53,0.26,35.0,3864
9,0.50,0.25,35.0,3864
10,0.62,0.31,35.0,4500
1,0.18,0.09,35.0,1525
2,0.22,0.11,35.0,1605
3,0.29,0.15,35.0,1605
4,0.59,0.29,35.0,1440
1,0.18,0.09,48.0,994
2,0.24,0.12,48.0,1104
3,0.53,0.26,48.0,972
4,0.07,0.03,48.0,924
5,0.21,0.11,48.0,1272
6,0.15,0.08,48.0,1119
7,0.10,0.05,48.0,1071
8,0.07,0.04,48.0,1245
9,0.58,0.29,48.0,1275
10,0.04,0.02,48.0,832
11,0.09,0.04,48.0,1060
12,0.40,0.20,48.0,1113
13,0.13,0.07,48.0,1318
14,0.14,0.07,48.0,1081
15,0.41,0.20,48.0,1226
16,1.04,0.52,48.0,1269
17,0.62,0.31,48.0,1566
18,0.42,0.21,48.0,1153
19,0.11,0.06,48.0,1105
20,0.21,0.10,48.0,1583
21,0.11,0.06,48.0,995
1,0.93,0.47,35.0,1874
2,0.27,0.13,35.0,1876
3,0.85,0.43,35.0,1901
4,0.65,0.32,35.0,2471
5,1.05,0.52,35.0,2085
6,1.79,0.90,35.0,2160
1,1.08,0.54,35.0,2595
2,4.20,2.10,35.0,2562
3,2.32,1.16,35.0,2485
4,4.03,2.01,35.0,2617
5,1.76,0.88,35.0,2685
6,0.77,0.39,35.0,2673
7,0.41,0.21,35.0,2396
8,0.57,0.29,35.0,2405
1,0.53,0.26,20.0,2045
2,0.23,0.12,20.0,1566
3,3.48,1.74,20.0,1682
4,1.00,0.50,20.0,1701
1,1.54,0.77,35.0,3121
2,2.68,1.34,35.0,3584
3,1.80,0.90,35.0,3580
4,2.79,1.40,35.0,3587
5,1.41,0.70,35.0,3428
6,2.13,1.07,35.0,3540
7,9.05,4.52,35.0,2925
8,1.61,0.81,35.0,2861
9,2.56,1.28,35.0,3240
10,4.22,2.11,35.0,2544
11,1.97,0.99,35.0,2956
12,2.77,1.38,35.0,3264
13,2.07,1.04,35.0,3059
14,10.53,5.27,35.0,2848
15,4.80,2.40,35.0,3042
16,21.18,10.59,35.0,4246
17,31.53,15.76,35.0,2818
1,0.42,0.21,54.0,2412
2,0.55,0.27,54.0,3648
3,0.33,0.17,54.0,2912
4,0.31,0.16,54.0,2774
5,0.52,0.26,54.0,2803
6,0.25,0.13,54.0,2623
7,0.48,0.24,54.0,2866
8,0.49,0.24,54.0,2623
9,2.58,1.29,54.0,2824
10,0.75,0.38,54.0,2868
11,0.32,0.16,54.0,2709
12,0.25,0.13,54.0,2570
13,0.26,0.13,54.0,2623
14,1.65,0.82,54.0,3311
15,3.96,1.98,54.0,3565
16,0.18,0.09,54.0,2098
17,4.31,2.16,54.0,3255
18,6.04,3.02,54.0,2423
19,2.46,1.23,54.0,2975
1,5.28,2.64,50.0,1841
2,3.78,1.89,50.0,1406
3,16.44,8.22,50.0,2146
4,0.72,0.36,50.0,1282
5,1.16,0.58,50.0,1492
6,4.49,2.25,50.0,2356
7,30.24,15.12,50.0,1798
1,0.39,0.20,35.0,1567
2,0.67,0.34,35.0,2488
3,1.13,0.56,35.0,1858
1,0.36,0.18,35.0,2672
1,1.02,0.51,35.0,1428
2,0.32,0.16,35.0,1425
3,1.36,0.68,35.0,1490
4,0.89,0.45,35.0,1372
5,0.50,0.25,35.0,1629
6,0.36,0.18,35.0,1187
7,0.46,0.23,35.0,1333
8,0.38,0.19,35.0,1349
1,0.54,0.27,36.0,2938
2,10.36,5.18,36.0,2778
3,5.37,2.69,36.0,3148
4,0.23,0.12,36.0,2122
5,0.60,0.30,36.0,2594
6,0.31,0.15,36.0,2429
7,0.94,0.47,36.0,3185
8,0.85,0.42,36.0,2426
1,2.94,1.47,35.0,1636
1,1.47,0.73,44.0,2327
2,2.00,1.00,44.0,2346
1,1.17,0.59,37.0,2328
2,0.98,0.49,37.0,2300
3,0.78,0.39,37.0,1608
1,1.71,0.86,58.0,2417
2,0.43,0.21,58.0,2346
3,0.27,0.13,58.0,2027
4,3.97,1.99,58.0,1807
5,1.30,0.65,58.0,2386
6,0.17,0.09,58.0,1791
7,0.31,0.15,58.0,2258
8,0.23,0.12,58.0,2051
9,0.29,0.14,58.0,2269
10,0.29,0.15,58.0,1704
11,0.32,0.16,58.0,2274
12,0.16,0.08,58.0,2027
13,0.20,0.10,58.0,2178
1,0.69,0.34,20.0,1861
2,1.08,0.54,20.0,1888
3,0.41,0.21,20.0,2023
4,0.86,0.43,20.0,1700
5,0.82,0.41,20.0,1701
6,0.57,0.28,20.0,1762
7,1.60,0.80,20.0,2132
1,1.47,0.73,40.0,2893
2,6.36,3.18,40.0,2964
3,1.97,0.98,40.0,3464
1,2.82,1.41,35.0,1770
2,0.75,0.38,35.0,1691
3,0.61,0.31,35.0,1539
4,0.83,0.41,35.0,1722
1,0.94,0.47,49.0,1643
2,107.92,53.96,49.0,1954
3,43.03,21.52,49.0,2148
4,0.81,0.41,49.0,1556
5,1.11,0.55,49.0,1434
6,0.66,0.33,49.0,1287
1,0.54,0.27,35.0,1499
2,0.77,0.38,35.0,1401
3,5.45,2.73,35.0,1471
4,0.91,0.46,35.0,1490
1,1.12,0.56,35.0,2050
1,1.70,0.85,38.0,1491
2,2.75,1.38,38.0,1516
3,2.22,1.11,38.0,1453
4,1.26,0.63,38.0,1665
5,0.61,0.30,38.0,1316
6,0.53,0.27,38.0,1504
7,1.09,0.55,38.0,1781
8,0.86,0.43,38.0,1720
9,2.17,1.09,38.0,1462
10,0.94,0.47,38.0,1496
11,1.29,0.65,38.0,1333
12,4.64,2.32,38.0,2401
13,0.89,0.44,38.0,1633
14,35.23,17.61,38.0,1504
15,4.14,2.07,38.0,2351
1,0.86,0.43,39.0,2911
2,0.55,0.27,39.0,1897
3,1.08,0.54,39.0,2124
4,0.43,0.21,39.0,2751
5,0.45,0.23,39.0,1939
6,0.28,0.14,39.0,2291
7,1.12,0.56,39.0,2790
8,2.38,1.19,39.0,2076
1,2.34,1.17,35.0,2000
2,0.26,0.13,35.0,1753
1,0.51,0.26,20.0,2051
2,2.19,1.10,20.0,1627
1,0.37,0.19,55.0,1784
2,1.53,0.76,55.0,2034
3,2.93,1.47,55.0,2135
4,0.21,0.10,55.0,1951
5,0.25,0.13,55.0,1988
6,1.26,0.63,55.0,1973
7,0.99,0.50,55.0,1746
1,2.88,1.44,52.0,1775
2,1.04,0.52,52.0,1468
3,0.35,0.18,52.0,1484
4,0.97,0.49,52.0,1853
5,1.71,0.85,52.0,1573
6,0.66,0.33,52.0,1402
1,0.45,0.23,35.0,1524
2,0.40,0.20,35.0,2388
3,0.69,0.34,35.0,1542
4,0.44,0.22,35.0,2320
5,1.48,0.74,35.0,1861
6,0.75,0.38,35.0,2269
7,0.40,0.20,35.0,1722
1,0.13,0.06,20.0,866
1,1.09,0.54,39.0,1667
2,0.20,0.10,39.0,1482
3,0.51,0.26,39.0,1624
4,1.25,0.62,39.0,1656
5,0.12,0.06,39.0,1457
6,0.18,0.09,39.0,1543
7,0.26,0.13,39.0,1469
8,2.17,1.09,39.0,1660
9,1.05,0.52,39.0,1836
1,1.89,0.95,35.0,1568
2,0.17,0.09,35.0,1820
3,0.24,0.12,35.0,2185
4,0.18,0.09,35.0,1552
5,0.11,0.05,35.0,1403
6,0.32,0.16,35.0,1626
7,0.78,0.39,35.0,1849
8,0.57,0.28,35.0,1662
9,1.14,0.57,35.0,1745
10,0.47,0.24,35.0,1417
1,0.15,0.08,35.0,1613
1,0.28,0.14,44.0,2727
2,1.90,0.95,44.0,3295
3,1.78,0.89,44.0,2723
1,0.22,0.11,20.0,1713
2,0.44,0.22,20.0,1762
3,0.17,0.08,20.0,1543
1,0.69,0.35,56.0,2644
2,0.28,0.14,56.0,2644
3,0.40,0.20,56.0,2913
4,0.54,0.27,56.0,3629
5,0.23,0.11,56.0,2919
6,0.17,0.08,56.0,2644
7,0.15,0.08,56.0,2245
8,4.64,2.32,56.0,2530
9,2.10,1.05,56.0,3909
10,0.15,0.07,56.0,2644
1,0.35,0.17,35.0,1479
1,1.27,0.63,35.0,1579
2,0.69,0.35,35.0,1550
3,0.09,0.05,35.0,1477
4,3.05,1.52,35.0,1647
5,1.53,0.77,35.0,2569
1,0.56,0.28,35.0,1659
2,0.14,0.07,35.0,1635
3,0.33,0.17,35.0,1744
4,0.50,0.25,35.0,2290
5,0.23,0.11,35.0,2070
6,0.23,0.12,35.0,1582
7,0.23,0.11,35.0,1535
8,0.32,0.16,35.0,1942
9,0.32,0.16,35.0,2725
10,0.19,0.09,35.0,1998
11,0.30,0.15,35.0,1895
12,0.33,0.17,35.0,2122
13,0.71,0.36,35.0,2410
1,0.20,0.10,20.0,1537
2,0.53,0.26,20.0,1579
3,1.08,0.54,20.0,1514
4,5.53,2.76,20.0,1548
5,0.40,0.20,20.0,1619
1,1.84,0.92,20.0,1299
2,1.29,0.65,20.0,1458
3,0.26,0.13,20.0,1253
4,0.53,0.26,20.0,1315
1,0.26,0.13,20.0,1117
1,0.21,0.10,35.0,1861
2,0.72,0.36,35.0,2035
3,0.46,0.23,35.0,1658
4,0.17,0.08,35.0,1580
5,0.41,0.20,35.0,2194
6,0.21,0.10,35.0,1870
7,0.26,0.13,35.0,2171
8,1.69,0.84,35.0,1758
9,0.88,0.44,35.0,1606
10,2.10,1.05,35.0,1775
11,0.81,0.40,35.0,2054
12,0.14,0.07,35.0,1553
13,0.13,0.06,35.0,1562
14,0.13,0.07,35.0,1598
15,0.20,0.10,35.0,1821
16,0.43,0.22,35.0,2800
1,0.26,0.13,20.0,1618
2,0.46,0.23,20.0,1708
1,0.29,0.15,53.0,1151
2,0.43,0.21,53.0,1278
3,0.42,0.21,53.0,1128
4,0.34,0.17,53.0,1233
1,0.14,0.07,35.0,986
2,0.52,0.26,35.0,1099
1,0.40,0.20,35.0,1135
2,0.28,0.14,35.0,1103
3,6.05,3.03,35.0,1263
4,0.38,0.19,35.0,1293
5,0.70,0.35,35.0,1296
6,0.20,0.10,35.0,931
7,0.21,0.11,35.0,1033
8,0.23,0.11,35.0,1093
9,1.60,0.80,35.0,1260
10,0.40,0.20,35.0,1110
11,0.76,0.38,35.0,1462
12,3.59,1.79,35.0,1465
13,1.24,0.62,35.0,1199
1,1.58,0.79,64.0,1383
2,0.83,0.42,64.0,1511
3,1.24,0.62,64.0,1530
4,0.73,0.37,64.0,1086
5,1.32,0.66,64.0,1353
6,11.41,5.71,64.0,1839
7,12.20,6.10,64.0,1896
8,9.77,4.88,64.0,1572
9,14.55,7.28,64.0,1970
1,1.16,0.58,20.0,1303
2,0.53,0.26,20.0,1142
3,0.53,0.27,20.0,1037
4,1.01,0.50,20.0,1517
5,1.20,0.60,20.0,1310
1,2.91,1.45,20.0,1685
1,0.33,0.17,20.0,1401
2,1.24,0.62,20.0,1643
3,0.36,0.18,20.0,2132
4,0.16,0.08,20.0,1531
1,0.25,0.13,58.0,1420
2,0.27,0.14,58.0,1483
3,0.49,0.24,58.0,1861
4,6.09,3.04,58.0,1573
5,2.47,1.24,58.0,1993
6,0.19,0.10,58.0,1443
7,0.18,0.09,58.0,1318
8,0.24,0.12,58.0,1483
9,0.20,0.10,58.0,1483
10,0.31,0.16,58.0,1476
11,0.62,0.31,58.0,1813
12,0.61,0.31,58.0,1730
13,0.21,0.10,58.0,1487
14,0.21,0.11,58.0,1442
1,0.42,0.21,35.0,1099
2,0.33,0.16,35.0,1072
3,0.18,0.09,35.0,1004
4,0.37,0.18,35.0,1095
1,0.83,0.41,20.0,1134
2,0.54,0.27,20.0,976
1,0.50,0.25,35.0,2478
2,2.81,1.40,35.0,2026
3,0.78,0.39,35.0,1917
